,img_id,geojson_path,linestring,lane_number,paved,road_type
674,img743,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img743.geojson,"[[[-115.22936256673, 36.15334389769], [-115.22914276468, 36.15332788562], [-115.22902624274, 36.15332548311], [-115.22886036998, 36.15332206305], [-115.22879777734, 36.15332206305], [-115.22858379786, 36.15331915177], [-115.22838144689, 36.15331843485], [-115.22821409066, 36.153317167], [-115.2280917906, 36.15331624048], [-115.22734650151, 36.15333953076], [-115.22723587266, 36.15345889347], [-115.22720228091, 36.15348128797], [-115.2271485341, 36.15351711918], [-115.22706410682, 36.15354186511], [-115.22690835304, 36.15352148611], [-115.2267876, 36.15351605900781]], [[-115.22821121623863, 36.1528676998], [-115.2282140646, 36.15296834186], [-115.22821115331, 36.15315611978]]]",2,1,5
675,img40,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img40.geojson,"[[[-115.3040076, 36.16410645269645], [-115.30359833137, 36.16417443976], [-115.30327546669, 36.16422777643], [-115.30295402432, 36.16425551151], [-115.30265391662, 36.16428324658], [-115.30232394038, 36.16431098165], [-115.3019818745, 36.16434085019], [-115.30154735837, 36.1643678741], [-115.30120955942, 36.16440200958], [-115.30092296368, 36.16443330043], [-115.30057378624, 36.16451223871]], [[-115.30057378624, 36.16451223871], [-115.3004976, 36.16447030674163]], [[-115.3004976, 36.164617999772055], [-115.30055458504, 36.16459757739], [-115.30057378624, 36.16451223871]]]",2,1,5
676,img1222,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1222.geojson,"[[[-115.18563120732, 36.14944065502], [-115.1856316616117, 36.1493576998]], [[-115.18575118226202, 36.1493576998], [-115.18575326253, 36.14944482156]]]",2,1,5
677,img1534,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1534.geojson,[],-1,-1,-1
678,img1649,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1649.geojson,"[[-115.1530339665726, 36.2546577], [-115.15303761168, 36.2556556197], [-115.15303886821, 36.25599961918], [-115.15303886821, 36.25645949802], [-115.15305038943, 36.25764866709]]",2,1,2
679,img1030,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1030.geojson,"[[-115.20234934131, 36.17857006742], [-115.2022176, 36.17857009094996]]",2,1,5
680,img537,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img537.geojson,"[[-115.24782437584153, 36.1247876997], [-115.24782214318, 36.12466350478]]",1,1,6
681,img233,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img233.geojson,"[[-115.2794376, 36.17750804939445], [-115.27992684944552, 36.1774376998]]",2,1,1
682,img1223,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1223.geojson,"[[-115.18551201166, 36.15318470491], [-115.18536898511, 36.15303056949], [-115.18544958898259, 36.1528676998]]",2,1,6
683,img1161,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1161.geojson,"[[-115.19254786242, 36.21751584315], [-115.19196601159, 36.21751964609], [-115.1916876, 36.217524418860584]]",3,1,2
684,img1065,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1065.geojson,"[[-115.1987076, 36.16049975919897], [-115.2008813076, 36.16051772495]]",2,1,5
685,img68,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img68.geojson,"[[-115.3004976, 36.16447030674163], [-115.30048204716, 36.16446174665], [-115.30035261682, 36.16446459128], [-115.30033626024, 36.16459473277], [-115.3004315551, 36.16464166904], [-115.3004976, 36.164617999772055]]",2,1,5
686,img1329,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1329.geojson,"[[-115.1780255825, 36.24561587882], [-115.17855939187, 36.24560966201]]",2,1,5
687,img574,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img574.geojson,"[[-115.24163440209, 36.12430857009], [-115.2426130225, 36.12434091662]]",2,1,6
688,img1203,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1203.geojson,"[[-115.19150158327, 36.22360820547], [-115.19146578154272, 36.2230676999]]",2,1,5
689,img1309,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1309.geojson,"[[-115.17898850772, 36.17726760906], [-115.1789895398056, 36.1774376998]]",2,1,3
690,img969,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img969.geojson,"[[-115.2092376, 36.24666125039424], [-115.20944446154, 36.24665473048], [-115.20981622515, 36.24664301314], [-115.21136796326, 36.24659410506], [-115.2127476, 36.24655062132446]]",4,1,3
691,img1380,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1380.geojson,"[[-115.1706276, 36.14571117708818], [-115.17092093511, 36.14544254321], [-115.17114281396, 36.14520506869], [-115.17132066922, 36.14501736377], [-115.17166757504, 36.14462773243], [-115.17182605993, 36.14452676924], [-115.17207057179, 36.14437969627]]",1,1,1
692,img982,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img982.geojson,"[[-115.20628686071, 36.15099574491], [-115.20679774776, 36.15101020514]]",2,1,6
693,img515,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img515.geojson,"[[-115.24879672788, 36.15668617219], [-115.24877469413312, 36.1563776998]]",2,1,5
694,img1123,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1123.geojson,"[[-115.19832734116, 36.22331505748], [-115.1987076, 36.22331415410979]]",2,1,5
695,img527,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img527.geojson,"[[-115.25073895061449, 36.1984976999], [-115.25079623802, 36.19869411386], [-115.25111669069, 36.19868743777], [-115.25129274661, 36.19868712281]]",1,1,5
696,img635,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img635.geojson,"[[-115.2373176, 36.19688201320305], [-115.23745918247, 36.19688626493], [-115.23748217552, 36.19695236992], [-115.23746780486, 36.19779449009], [-115.23746163635346, 36.1984976999]]",2,1,5
697,img222,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img222.geojson,"[[-115.28249757098045, 36.1423376998], [-115.2825018712, 36.14231962295], [-115.28238939401, 36.14220159132], [-115.28140902176, 36.14219889799], [-115.28137848789, 36.14219881411], [-115.28123218258, 36.14219858151], [-115.28099160366, 36.14219819903], [-115.28050505389, 36.1421974255], [-115.27968855279, 36.14220020272], [-115.27951497688, 36.14216687614], [-115.2794376, 36.142168513746164]]",2,1,6
698,img56,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img56.geojson,"[[-115.30340886201, 36.21965611471], [-115.3034079157138, 36.2195576999]]",2,1,5
699,img1177,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1177.geojson,"[[-115.1916876, 36.1337767999693], [-115.19164039211, 36.13377783018], [-115.19093760837, 36.13379316692], [-115.19048552865, 36.13380303259], [-115.19040848118, 36.13380471399], [-115.19035561489, 36.13380248623], [-115.19032323393, 36.13380112172], [-115.19006893968, 36.13379040593], [-115.18991357272, 36.13378385887], [-115.18972515939, 36.13377591925], [-115.18968508835, 36.13377423068], [-115.18949982083, 36.13376642363], [-115.1892833547, 36.13375730188], [-115.18889599106, 36.13374097862], [-115.18862952773, 36.13372975002], [-115.1884512601, 36.1337222379], [-115.18828319722, 36.13371515586], [-115.1881776, 36.133710706044134]]",3,1,5
700,img1587,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1587.geojson,"[[-115.15392134626, 36.17539780125], [-115.15354537799, 36.17568020471], [-115.1530776, 36.17604516626453]]",3,1,1
701,img1391,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1391.geojson,"[[-115.17280215927973, 36.1809476998], [-115.1728026549, 36.18097252024]]",2,1,5
702,img917,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img917.geojson,"[[-115.21479818166642, 36.2020076999], [-115.21477510937, 36.20264602198], [-115.2147751361, 36.20285155815]]",2,1,5
703,img1091,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1091.geojson,"[[-115.20095999167, 36.25411601265], [-115.20220245614, 36.25411513913], [-115.2022176, 36.25411541783588]]",4,1,3
704,img169,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img169.geojson,"[[-115.28684773801015, 36.1914776999], [-115.28681017962, 36.19164303856], [-115.28656024353, 36.19160126012]]",2,1,6
705,img521,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img521.geojson,"[[-115.25096582222, 36.17909586791], [-115.25097222977, 36.17933615107], [-115.25098284388, 36.17968684334], [-115.25098686524, 36.17982646086], [-115.25099946186, 36.1802908762], [-115.25100735506, 36.1805378471], [-115.25100773497381, 36.1809476998]]",4,1,3
706,img105,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img105.geojson,"[[-115.2934776, 36.18569390515268], [-115.29362481938, 36.1856585725], [-115.29405616082, 36.18581081065], [-115.29420205572, 36.18582984042], [-115.29419571247, 36.18569028878], [-115.29404347431, 36.18563954273], [-115.29391895107, 36.18561948936], [-115.29365653566, 36.18548096132], [-115.2934776, 36.1855604882771]]",2,1,5
707,img262,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img262.geojson,"[[-115.2763879004655, 36.1598876998], [-115.27654442909, 36.15999782393], [-115.27670515028, 36.16015854511], [-115.27670941721, 36.16027233003], [-115.2767079949, 36.16057243773], [-115.27670088334, 36.16080996373], [-115.27670372797, 36.16102473275], [-115.27670436643, 36.16105170789], [-115.27670941721, 36.16126510337]]",1,1,6
708,img535,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img535.geojson,"[[-115.24919233206, 36.22670897988], [-115.24977439212, 36.22670336283], [-115.25091818367, 36.22672060592]]",2,1,5
709,img547,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img547.geojson,"[[-115.24762894309777, 36.1563776998], [-115.24764360873, 36.15662250304]]",2,1,5
710,img1159,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1159.geojson,[],-1,-1,-1
711,img1516,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1516.geojson,"[[-115.16073372554274, 36.1984976999], [-115.16072705873, 36.19936115925], [-115.16072406963, 36.20032367184], [-115.1607211777, 36.20125489554], [-115.16071863586221, 36.2020076999]]",3,1,2
712,img1639,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1639.geojson,"[[-115.1530776, 36.22100081556101], [-115.15280412037, 36.22101122261]]",2,1,5
713,img230,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img230.geojson,"[[-115.2829476, 36.169356336758106], [-115.28292612437, 36.16936492701]]",2,2,6
714,img1079,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1079.geojson,"[[-115.2022176, 36.21061742982395], [-115.20143565465, 36.20971683227]]",2,1,6
715,img51,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img51.geojson,"[[-115.3004976, 36.2023210418293], [-115.30054253663309, 36.2020076999]]",2,1,2
716,img1288,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1288.geojson,"[[-115.18197437988789, 36.2406177], [-115.18197630794, 36.24129477181], [-115.18197825633, 36.24197897714], [-115.18197988971, 36.24255255673], [-115.18210841945, 36.24267004024], [-115.18377073749, 36.24264930787], [-115.18394211048, 36.24258711072], [-115.18394412281, 36.24197199697], [-115.18394631582, 36.2413016462], [-115.18394855328697, 36.2406177]]",2,1,5
717,img293,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img293.geojson,"[[-115.27492437856, 36.14961325341], [-115.27325113595, 36.14959530017]]",2,1,5
718,img124,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img124.geojson,"[[-115.29201074098, 36.14330842293], [-115.29201308707, 36.14337722224]]",1,1,6
719,img1272,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1272.geojson,"[[-115.1817620551, 36.185901598], [-115.18232886111, 36.18651759148], [-115.18273917744, 36.18699147795], [-115.18283453264, 36.18724575849], [-115.18286053861, 36.18776876733]]",2,1,5
720,img1581,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1581.geojson,"[[-115.15332924682, 36.15345187761], [-115.15326758336, 36.15442066125], [-115.15323217215, 36.15476079529], [-115.15321172896, 36.15495715747], [-115.15317351279, 36.15559654338], [-115.15313235692, 36.15605954696], [-115.15310826013696, 36.1563776998]]",2,1,6
721,img1392,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1392.geojson,"[[-115.17270258834, 36.18506981962], [-115.17270258834, 36.18597632104], [-115.1727436596, 36.18621101396], [-115.17266151707, 36.1862462179], [-115.17239455387, 36.1862462179], [-115.17170511164, 36.1862438887], [-115.17152619006, 36.18624328424], [-115.17076490489, 36.18619781248]]",2,1,5
722,img154,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img154.geojson,"[[-115.2864576, 36.14099900404964], [-115.28651895612, 36.14099302871]]",1,1,6
723,img1411,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1411.geojson,"[[-115.17411934847, 36.25419362371], [-115.1741376, 36.25419332950672]]",4,1,3
724,img1512,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1512.geojson,"[[-115.1607997947215, 36.1844576998], [-115.16079910449, 36.18450832201], [-115.16078223089, 36.18574584816], [-115.16076459266, 36.1871510273], [-115.16077684274615, 36.1879676998]]",3,1,2
725,img445,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img445.geojson,"[[-115.25589051013, 36.13288649398], [-115.25589898606, 36.13335259676]]",2,1,5
726,img674,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img674.geojson,"[[-115.23541136466, 36.19372041044], [-115.23541711292, 36.19261099616], [-115.23552632987, 36.19258225486], [-115.23599586306, 36.19257314093], [-115.23635800347, 36.19258463746]]",2,1,5
727,img214,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img214.geojson,"[[-115.28395460215, 36.23021931197], [-115.28395517652, 36.23016075125], [-115.28395388251043, 36.2300876999]]",2,1,5
728,img2,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img2.geojson,"[[-115.30621418253, 36.12981521211], [-115.3062467048, 36.13045709891]]",2,1,5
729,img549,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img549.geojson,"[[-115.24555807053, 36.16570261749], [-115.24493727911, 36.1657083833], [-115.24466682751, 36.1657113052]]",2,1,6
730,img900,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img900.geojson,"[[-115.21513556010727, 36.1458476998], [-115.215132508, 36.14573820159]]",2,1,6
731,img1494,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1494.geojson,"[[-115.1600976, 36.121994995446975], [-115.16022631503, 36.12199746546], [-115.16042143147, 36.12200120969], [-115.16041886547, 36.12147517983]]",2,1,6
732,img1251,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1251.geojson,"[[-115.18615255834258, 36.2511477], [-115.18614796189, 36.25125318631]]",2,1,5
733,img530,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img530.geojson,"[[-115.24881288661, 36.21073994624], [-115.24944336838, 36.21073682053]]",2,1,6
734,img851,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img851.geojson,"[[-115.2232776, 36.25378436832395], [-115.22327402121, 36.25378446342], [-115.22295425309, 36.25379296033], [-115.22240870496, 36.25380745669], [-115.22236661328, 36.25380857516], [-115.22101705096, 36.25383275947], [-115.22084567797, 36.25370838293], [-115.22092034132, 36.25195665758], [-115.22095482061111, 36.2511477]]",2,1,3
735,img339,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img339.geojson,"[[-115.27004379025, 36.20118697446], [-115.27013185561, 36.20100533966], [-115.27045109255, 36.20052648425], [-115.27032449859, 36.20046593932], [-115.2689076, 36.200485160809734]]",2,1,5
736,img17,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img17.geojson,"[[-115.30430555863735, 36.1809476998], [-115.30485555504, 36.18140859064]]",2,1,5
737,img669,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img669.geojson,"[[-115.23720870977, 36.17492781586], [-115.2373176, 36.17492576776692]]",1,1,6
738,img108,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img108.geojson,"[[-115.2969876, 36.19756104217523], [-115.29697445527, 36.19757517276]]",2,1,5
739,img1623,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1623.geojson,"[[-115.1530776, 36.164817544138415], [-115.15295491814, 36.16492877569], [-115.15290788285, 36.1649905095]]",2,1,6
740,img1326,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1326.geojson,"[[-115.1801657347, 36.23374742936], [-115.18016732997211, 36.2335976999]]",2,1,6
741,img90,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img90.geojson,"[[-115.29371794099433, 36.1353176997], [-115.29373162405, 36.13520084594], [-115.29376964186, 36.13488971934], [-115.29381411811, 36.1345209811], [-115.29391637753, 36.13378073631], [-115.29398066708, 36.13329037326]]",2,1,5
742,img1606,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1606.geojson,"[[-115.15402771789, 36.24073183561], [-115.15416187996, 36.24067541874], [-115.15420489675508, 36.2406177]]",2,1,6
743,img1221,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1221.geojson,"[[-115.1881776, 36.148200656538975], [-115.18753012417, 36.14817488636], [-115.18730433332, 36.14816589966], [-115.1868079564, 36.14816092594], [-115.18669325709, 36.14816076456], [-115.1866675941, 36.1481595195], [-115.18645019596, 36.14815734117]]",2,1,5
744,img1506,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1506.geojson,"[[-115.16078367492, 36.16643670672], [-115.16077482553725, 36.1669076998]]",3,1,2
745,img659,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img659.geojson,"[[-115.23389422257387, 36.1423376998], [-115.23389517783, 36.14223725973], [-115.2339080103, 36.14088799356], [-115.23391261377, 36.14040396322]]",2,1,5
746,img712,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img712.geojson,"[[-115.23301356264, 36.18473494], [-115.23309749979, 36.18446248503], [-115.23309796664168, 36.1844576998]]",2,1,5
747,img1082,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1082.geojson,"[[-115.19995011863, 36.22103131226], [-115.19996166594, 36.22177155127]]",2,1,5
748,img164,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img164.geojson,"[[-115.28960834865, 36.17718437825], [-115.28975741518, 36.17703848335], [-115.28971188765, 36.17697050822], [-115.28935551108, 36.17643841821], [-115.28930070071, 36.17635658328], [-115.28919808605, 36.17623804863]]",2,1,6
749,img20,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img20.geojson,"[[-115.30584117655, 36.19298095899], [-115.30498999596, 36.19260588468]]",2,1,6
